B_cells,T_cells,CD8_T_cells,Cytotoxic,NK_cells,Monocytic,Myeloid_DC,Neutrophils,Endothelial,Fibroblasts,cytolytic,Tcell_inflamed_GEP18,B_cell_sig,proliferation,stroma,hypoxia,EMT,sample,tissue,physiotype,case_id
1.6920591053597656,2.344823098848237,1.6649986435014286,2.0884918990075305,1.5771720111059317,4.4346175413660704,3.1801170548206943,2.628427066976663,3.461246856254205,6.853102080831976,2.0711537154197712,3.3793127223514223,2.02358951793463,3.782464410579758,7.668274691087437,4.95280607894958,3.906797416468874,12da2172-3304-4dad-bd80-3039e6d49de3.rna_seq.augmented_star_gene_counts.tsv,Tumor,1,TCGA-J2-8192
2.2189681330244118,2.7703355088862636,1.937071226828859,2.2438275936539194,1.820552898227803,3.9139892315043956,3.221978627988253,2.6239522882797983,3.8355860056474405,5.673063373052837,2.4248617546874396,3.752678706821313,2.989942281565011,3.885154293901209,6.433389243485362,4.075070398454169,3.140159716444641,131b98d5-aaf4-4a6c-bb96-c33895cd814a.rna_seq.augmented_star_gene_counts.tsv,Tumor,1,TCGA-97-A4M7
0.7795463923048835,1.441296471360893,1.1772248334343443,1.6870967611216166,1.2054164951588697,3.568143397104798,2.6674690066311544,1.8907039168922875,4.111156099719387,5.285872448830891,1.3781420907718995,2.7179651392512487,0.9291398839562878,4.37499050122553,6.690978268365869,3.5085879127670725,2.9647644754610156,131c0149-e810-4004-97e0-6c8a4aa9049d.rna_seq.augmented_star_gene_counts.tsv,Tumor,2,TCGA-97-8179
2.5451034543267563,2.943009318192818,2.0288959087225424,2.4596099374350704,1.9620679753299537,4.130146754067223,3.1174026457621897,2.5690803751734554,3.3104043402466794,5.577922014644174,2.5796666948824063,3.9716342903338955,3.1984793159206673,3.7761535653345004,6.459169934480637,4.15100602176418,3.0867085038210615,143cbdd4-689e-4ba9-b0ad-069629dc7dfa.rna_seq.augmented_star_gene_counts.tsv,Tumor,1,TCGA-97-A4M6
3.2452575248294133,2.812375853384686,2.1251828362934106,2.3997063651236044,1.812175445640914,3.7340102670541446,2.9805756373528425,2.1621768438882154,3.7727361768799033,5.768745173185353,2.654747989645339,3.400467987583393,4.170095435542225,3.605813086381615,6.455521166315018,3.644425237971807,3.0207500075785,145db6c5-f7ad-4e2f-88f1-d68bc457848a.rna_seq.augmented_star_gene_counts.tsv,Tumor,1,TCGA-97-8172
1.6634199808085122,2.2938031230053966,2.205186637467931,2.5069393191431124,1.6889215217256466,3.3980310260040576,2.451981689359936,2.089209925272184,2.595484312775978,5.2532927561064655,3.3432661075003702,3.5417730922357205,2.7799775254509886,4.538664777526099,6.090578152105413,3.7032399640947866,2.4547094236261726,146a69db-f304-4dd3-97e2-4d11b6512069.rna_seq.augmented_star_gene_counts.tsv,Tumor,2,TCGA-44-3917
1.661601906831527,2.292648653466984,1.9235017221410875,2.484123032313114,1.717967600335194,4.45458223534031,3.041556792000837,2.4286647460185944,3.2790457296659534,5.575604413601814,2.194739697197429,3.735979062297056,2.5627424349156533,4.747600060648526,6.748085205401534,4.902860620242931,3.4328129217073573,14797b04-c56a-4ceb-bd0f-a4e785e90f75.rna_seq.augmented_star_gene_counts.tsv,Tumor,2,TCGA-05-4398
2.1342785075498716,3.299382335919491,3.2571073170323834,3.492610086212668,2.6753422503691477,4.25174445171946,3.006963370395874,2.759724588265542,3.362417138729799,5.779195798470508,4.551237826478056,4.919072575335656,3.101467401727508,4.631705104213472,6.490401974514213,4.378220811093404,3.234217490906687,14aca23b-01ce-4532-8f2f-3b22b05a4757.rna_seq.augmented_star_gene_counts.tsv,Tumor,1,TCGA-55-8089
0.7772445557030606,1.6707520111358225,1.4826925085716656,1.9300667855824467,1.4107337009736725,2.9623063001847734,1.4892041320367801,1.9137273156836092,2.835791182741793,6.116823996379099,2.0449129741601575,2.4803688639605115,1.249419688255823,4.90776220993122,7.1133838715502105,4.971995172657152,3.2663365692854116,14e05372-1acb-4479-904b-ce8acef028eb.rna_seq.augmented_star_gene_counts.tsv,Tumor,2,TCGA-78-7150
3.087513593582384,3.5696503152084373,2.9828676779788585,3.2676759655958545,2.6273292684757648,3.9600740115341133,3.145621338501322,2.8255395682671756,3.6514475627700818,6.015161071002137,4.044163206065949,4.480807205350884,4.1341846942851985,4.133542312437786,6.822285795993611,4.8864411371331204,3.490930787641273,156a175b-b419-4089-8541-7318e3dee78a.rna_seq.augmented_star_gene_counts.tsv,Tumor,1,TCGA-MP-A4TJ
1.078972270554258,2.011405589622732,1.5411706582976685,2.146214073244137,1.5425489148806093,3.2511062330214364,2.40612860376547,2.1258879424390904,3.645694986502075,4.608071482585996,2.2449705018298456,3.072888991820516,2.097058182842306,3.3711295705842623,5.452901968574876,3.8858272672953795,2.902481941409836,160dd8d4-3262-4789-bd92-d5470bc7d41b.rna_seq.augmented_star_gene_counts.tsv,Tumor,1,TCGA-62-A46S
1.0832925727681941,1.6947880695630728,1.5957939671845516,1.9513509989422027,1.509248001003136,3.095122942190857,1.7424258522712155,1.896027329796254,3.3150014063238653,4.956250649264725,2.1384856410002127,2.87817000313327,1.7731117806714345,5.233907403019231,5.621422334714878,4.54628162012208,3.0559086418209302,186b7ed8-cc25-45b6-bf7d-25d7a3a2154a.rna_seq.augmented_star_gene_counts.tsv,Tumor,3,TCGA-91-6836
1.7467656707883352,2.281003341077075,2.226722498730637,3.1601644069856114,2.2979946780731306,4.423464842754701,3.4981293895619325,2.6805562263276763,3.9775931842158894,6.126783670887906,2.6073916053284583,3.590500379342693,2.3191465445420847,3.4511612531052753,6.98918140906936,5.730962264123507,3.5082292305204907,1890feb6-9f7f-4437-9828-198ff43e16b0.rna_seq.augmented_star_gene_counts.tsv,Tumor,1,TCGA-44-3398
0.7384614261195516,1.8736084556317198,1.7586703827761017,1.9430674558898804,1.473897025804964,3.1070484807858243,1.5783186216999585,2.2871686946391447,3.5743227752384694,4.851326723184857,2.4122799780596145,2.7412070315342487,0.9427576820382639,5.0726903601722135,5.685540728044929,4.023799317408626,2.600283595271428,19853c82-c205-4af9-badd-82946eec14ad.rna_seq.augmented_star_gene_counts.tsv,Tumor,2,TCGA-78-7220
2.7399831044985516,2.332628465063932,1.7789579823260877,2.0937539068634603,1.4990467010874866,3.470286854238247,2.4012471946285685,1.9705749363469636,2.8521167142834383,5.190260777857558,2.138301946514892,3.3649129684107177,3.653533673125176,3.7167073046173837,5.971916557659867,3.614683622740288,2.6662778480089004,1a0143ed-cd70-498f-b094-bc71b6921fb3.rna_seq.augmented_star_gene_counts.tsv,Tumor,1,TCGA-55-A4DG
2.418681907665875,2.3719146414246723,1.6768982368195327,2.071159295694806,1.755055578550052,4.3731383890616735,3.335774033346529,2.6560195938542073,3.6912641337536827,7.234516247808176,1.9780437669728839,3.104851232865973,3.3140508642637805,3.5791229300102296,8.251457241345467,4.664688723693586,4.200547010079672,1aa0401e-b389-4852-87ef-e1ae357b76dc.rna_seq.augmented_star_gene_counts.tsv,Tumor,1,TCGA-50-8459
1.193157395695528,2.425916021273239,2.5294221573591105,3.2588245704495566,2.3110522706021763,4.763165720678255,3.2521255354505896,3.1431584066656364,4.182696385178651,4.815077022550689,3.4389264246723084,4.042741309128548,1.5265023860295286,3.046023800158151,5.49882312480299,3.218982001316005,2.7527978665721293,1b22e14e-321b-4609-9aa2-9df6285ca948.rna_seq.augmented_star_gene_counts.tsv,Normal,2,TCGA-38-4632
4.107189096212335,3.312376159489426,2.604750001094846,3.115054500883264,2.233543904685821,4.469140273721766,3.656578971623251,2.714394937717271,4.2825092174697055,5.207518087122265,3.2210078072446295,3.934632094837976,4.835432130627342,3.927029862998986,5.97174877710122,3.333530616972475,2.945730820526063,1bd869a0-98a7-4e19-994f-41a1ce2c7b2d.rna_seq.augmented_star_gene_counts.tsv,Normal,1,TCGA-44-2657
1.269384229900963,1.9202809018888054,1.5290678589209883,2.269768736689135,1.5562599935253933,3.7969621567334335,2.385821626487338,2.344512644893855,3.5648271137472354,4.952489106537592,2.076010610512843,2.9691449604916875,1.711897004764526,4.035837246071545,5.728982695635295,4.1632012517730335,2.8339027218904786,1c66cca9-ad78-44e5-ab54-be31d4a66437.rna_seq.augmented_star_gene_counts.tsv,Tumor,1,TCGA-MP-A4T7
